TimeStamp,T_Return (C),T_Return_SP (C),T_Supply (C),T_Outdoor (C),T_Outdoor_SP (C),T_Indoor (C),T_Indoor_SP (C),Outdoor Unit Power (W),Indoor Unit Power (W),Evaporator Airflow Rate (CFM),Cooling Capacity (kW),T_SP_Thermostat (C),T_Indoor_Thermostat (C)
2024-03-10 16:55:58,26.3655,26.4326,27.048,40.508,40.5109,26.1233,26.426,-1.09712,491.836,1722.16,0.0,24.444444444444446,25.754814814814818
2024-03-10 16:55:59,26.3744,26.426,27.0399,40.5213,40.5076,26.1156,26.4162,-1.09712,494.791,1721.18,0.0,24.444444444444446,25.755185185185187
2024-03-10 16:56:00,26.3797,26.4228,27.0354,40.5132,40.5175,26.1173,26.4162,-1.09712,493.806,1721.5,0.0,24.444444444444446,25.75555555555556
2024-03-10 16:56:01,26.3692,26.4228,27.0199,40.5013,40.5076,26.125,26.426,-1.42544,490.851,1721.67,0.0,24.444444444444446,25.75592592592593
2024-03-10 16:56:02,26.3853,26.4228,27.0469,40.5199,40.5076,26.1038,26.4228,-1.42544,510.55,1721.5,0.0,24.444444444444446,25.7562962962963
2024-03-10 16:56:03,26.3797,26.426,27.0452,40.5089,40.5043,26.1174,26.426,-1.09712,497.746,1721.83,0.0,24.444444444444446,25.75666666666667
2024-03-10 16:56:04,26.3977,26.426,27.0476,40.5109,40.5109,26.117,26.4293,-1.09712,497.746,1728.24,0.0,24.444444444444446,25.75703703703704
2024-03-10 16:56:05,26.3823,26.4228,27.0439,40.5134,40.5043,26.1292,26.4162,-1.09712,496.761,1722.82,0.0,24.444444444444446,25.75740740740741
2024-03-10 16:56:06,26.3983,26.426,27.0614,40.5138,40.5076,26.1224,26.4228,-1.42544,496.761,1722.16,0.0,24.444444444444446,25.757777777777783
2024-03-10 16:56:07,26.3981,26.426,27.0498,40.506,40.5043,26.119,26.4162,-1.75376,501.685,1721.67,0.0,24.444444444444446,25.758148148148152
2024-03-10 16:56:08,26.3899,26.4228,27.0451,40.5027,40.5175,26.13,26.4228,-0.768796,495.776,1721.18,0.0,24.444444444444446,25.75851851851852
2024-03-10 16:56:09,26.4013,26.426,27.0522,40.5102,40.5109,26.1373,26.4195,-1.42544,493.806,1721.01,0.0,24.444444444444446,25.758888888888894
2024-03-10 16:56:10,26.3922,26.4293,27.0512,40.5133,40.5043,26.1294,26.426,-1.42544,495.776,1720.85,0.0,24.444444444444446,25.759259259259263
2024-03-10 16:56:11,26.3822,26.4655,27.0565,40.505,40.5043,26.1244,26.4589,-2.08209,493.806,1721.18,0.0,24.444444444444446,25.759629629629632
2024-03-10 16:56:12,26.3975,26.4655,27.0545,40.514,40.5011,26.1252,26.4556,-1.42544,496.761,1726.27,0.0,24.444444444444446,25.760000000000005
2024-03-10 16:56:13,26.3867,26.472,27.0471,40.5171,40.5076,26.1354,26.4556,-1.42544,498.731,1721.5,0.0,24.444444444444446,25.760370370370374
2024-03-10 16:56:14,26.3855,26.4687,27.0495,40.5167,40.5109,26.1275,26.4589,-0.11215,495.776,1720.85,0.0,24.444444444444446,25.760740740740744
2024-03-10 16:56:15,26.4091,26.4655,27.0431,40.503,40.5076,26.1274,26.4589,-1.09712,494.791,1720.36,0.0,24.444444444444446,25.761111111111116
2024-03-10 16:56:16,26.4043,26.4687,27.0519,40.5202,40.5043,26.1394,26.4556,-0.768796,495.776,1720.36,0.0,24.444444444444446,25.761481481481486
2024-03-10 16:56:17,26.3996,26.4687,27.0659,40.512,40.5142,26.1334,26.4622,-2.08209,489.866,1727.25,0.0,24.444444444444446,25.761851851851855
2024-03-10 16:56:18,26.4022,26.495,27.0537,40.5116,40.5109,26.1467,26.4523,-1.09712,497.746,1719.86,0.0,24.444444444444446,25.762222222222228
2024-03-10 16:56:19,26.4159,26.4622,27.0752,40.5088,40.5076,26.1456,26.4589,-1.42544,497.746,1719.21,0.0,24.444444444444446,25.762592592592597
2024-03-10 16:56:20,26.4155,26.4655,27.0592,40.5136,40.5076,26.1552,26.4786,-1.75376,491.836,1717.24,0.0,24.444444444444446,25.762962962962966
2024-03-10 16:56:21,26.4141,26.472,27.0688,40.5146,40.5076,26.1578,26.4589,-0.440473,494.791,1717.89,0.0,24.444444444444446,25.76333333333334
2024-03-10 16:56:22,26.4187,26.4687,27.0727,40.5015,40.5076,26.1743,26.4589,-0.768796,491.836,1717.07,0.0,24.444444444444446,25.763703703703708
2024-03-10 16:56:23,26.4407,26.4687,27.0598,40.5012,40.5076,26.1686,26.4589,-1.09712,488.881,1717.4,0.0,24.444444444444446,25.764074074074077
2024-03-10 16:56:24,26.4282,26.472,27.0549,40.513,40.5273,26.176,26.4655,-0.11215,488.881,1722.82,0.0,24.444444444444446,25.764444444444447
2024-03-10 16:56:25,26.432,26.4687,27.0782,40.5053,40.5043,26.1652,26.4622,-0.440473,499.716,1716.25,0.0,24.444444444444446,25.76481481481482
2024-03-10 16:56:26,26.4187,26.472,27.0634,40.5173,40.5043,26.1717,26.4589,-0.11215,489.866,1715.92,0.0,24.444444444444446,25.76518518518519
2024-03-10 16:56:27,26.4342,26.472,27.0663,40.4936,40.5043,26.1671,26.4589,-0.440473,487.896,1715.6,0.0,24.444444444444446,25.765555555555558
2024-03-10 16:56:28,26.4563,26.4687,27.0736,40.5047,40.5043,26.1807,26.4556,0.216172,492.821,1716.42,0.0,24.444444444444446,25.76592592592593
2024-03-10 16:56:29,26.4256,26.4655,27.0659,40.5107,40.5043,26.1745,26.4589,-0.11215,492.821,1716.42,0.0,24.444444444444446,25.7662962962963
2024-03-10 16:56:30,26.4395,26.472,27.0791,40.5073,40.5043,26.1804,26.4556,-0.11215,490.851,1716.91,0.0,24.444444444444446,25.76666666666667
2024-03-10 16:56:31,26.4466,26.4687,27.0826,40.5098,40.5043,26.1862,26.4622,0.216172,495.776,1717.56,0.0,24.444444444444446,25.767037037037042
2024-03-10 16:56:32,26.4416,26.4622,27.0846,40.5117,40.5043,26.1787,26.4622,0.872818,491.836,1716.25,0.0,24.444444444444446,25.76740740740741
2024-03-10 16:56:33,26.4395,26.4687,27.0707,40.5134,40.5076,26.1789,26.4589,0.872818,481.986,1716.09,0.0,24.444444444444446,25.76777777777778
2024-03-10 16:56:34,26.4479,26.4687,27.0748,40.5161,40.5043,26.1905,26.4556,0.216172,495.776,1716.74,0.0,24.444444444444446,25.768148148148153
2024-03-10 16:56:35,26.4591,26.4655,27.0862,40.5173,40.5076,26.1754,26.4556,0.872818,489.866,1717.24,0.0,24.444444444444446,25.768518518518523
2024-03-10 16:56:36,26.4482,26.472,27.0908,40.5079,40.5109,26.1872,26.4589,0.544495,494.791,1716.58,0.0,24.444444444444446,25.768888888888892
2024-03-10 16:56:37,26.4523,26.4687,27.0883,40.5165,40.5043,26.1931,26.4589,-1.09712,496.761,1716.74,0.0,24.444444444444446,25.769259259259265
2024-03-10 16:56:38,26.4527,26.4655,27.0946,40.5193,40.5043,26.2035,26.4622,-0.11215,491.836,1715.92,0.0,24.444444444444446,25.769629629629634
2024-03-10 16:56:39,26.4588,26.4687,27.0873,40.5167,40.5011,26.1905,26.4589,0.544495,484.941,1716.09,0.0,24.444444444444446,25.770000000000003
2024-03-10 16:56:40,26.4581,26.472,27.1041,40.521,40.5043,26.1958,26.4589,0.544495,492.821,1715.27,0.0,24.444444444444446,25.770370370370376
2024-03-10 16:56:41,26.4484,26.4622,27.088,40.4983,40.5011,26.1915,26.4622,0.872818,486.911,1714.28,0.0,24.444444444444446,25.770740740740745
2024-03-10 16:56:42,26.4493,26.472,27.1016,40.5191,40.5109,26.1866,26.4589,0.216172,487.896,1716.74,0.0,24.444444444444446,25.771111111111114
2024-03-10 16:56:43,26.4423,26.4655,27.0899,40.5008,40.5109,26.1958,26.4655,0.544495,496.761,1715.27,0.0,24.444444444444446,25.771481481481487
2024-03-10 16:56:44,26.4419,26.472,27.0952,40.4982,40.5011,26.1997,26.4523,-0.11215,487.896,1717.73,0.0,24.444444444444446,25.771851851851856
2024-03-10 16:56:45,26.4395,26.4687,27.1053,40.5098,40.5076,26.1907,26.4589,0.216172,488.881,1717.89,0.0,24.444444444444446,25.772222222222226
2024-03-10 16:56:46,26.4514,26.5082,27.1028,40.5139,40.5043,26.1925,26.5016,-0.11215,487.896,1716.42,0.0,24.444444444444446,25.7725925925926
2024-03-10 16:56:47,26.4428,26.5049,27.1006,40.5093,40.5109,26.2067,26.5049,0.216172,482.971,1713.46,0.0,24.444444444444446,25.772962962962968
2024-03-10 16:56:48,26.4426,26.5114,27.1013,40.5124,40.5109,26.2075,26.4983,-0.440473,490.851,1724.13,0.0,24.444444444444446,25.773333333333337
2024-03-10 16:56:49,26.4488,26.5082,27.1071,40.5065,40.5043,26.2042,26.5049,-0.768796,494.791,1719.37,0.0,24.444444444444446,25.773703703703706
2024-03-10 16:56:50,26.4673,26.5082,27.1103,40.4886,40.5109,26.2007,26.4885,-0.768796,490.851,1719.21,0.0,24.444444444444446,25.77407407407408
2024-03-10 16:56:51,26.4541,26.5049,27.1031,40.5085,40.5011,26.1954,26.5016,-0.768796,494.791,1720.68,0.0,24.444444444444446,25.77444444444445
2024-03-10 16:56:52,26.4587,26.5049,27.1111,40.5105,40.5043,26.2035,26.5016,-0.768796,489.866,1718.06,0.0,24.444444444444446,25.774814814814818
2024-03-10 16:56:53,26.4479,26.5049,27.1114,40.5045,40.5043,26.2066,26.5049,-1.09712,491.836,1718.06,0.0,24.444444444444446,25.77518518518519
2024-03-10 16:56:54,26.4474,26.5082,27.118,40.4851,40.5109,26.2025,26.5016,-1.09712,493.806,1716.91,0.0,24.444444444444446,25.77555555555556
2024-03-10 16:56:55,26.4547,26.5082,27.1217,40.4903,40.5043,26.1918,26.5049,-1.09712,486.911,1717.07,0.0,24.444444444444446,25.77592592592593
2024-03-10 16:56:56,26.4548,26.5114,27.114,40.4918,40.5076,26.1916,26.5016,-1.42544,494.791,1717.07,0.0,24.444444444444446,25.7762962962963
2024-03-10 16:56:57,26.4567,26.4983,27.1188,40.4963,40.5011,26.1919,26.4983,-0.768796,495.776,1719.21,0.0,24.444444444444446,25.77666666666667
2024-03-10 16:56:58,26.445,26.5114,27.1228,40.5144,40.5076,26.2022,26.495,-1.42544,492.821,1716.42,0.0,24.444444444444446,25.77703703703704
2024-03-10 16:56:59,26.4622,26.5082,27.1325,40.5013,40.5076,26.2159,26.5049,-1.75376,498.731,1715.76,0.0,24.444444444444446,25.777407407407413
2024-03-10 16:57:00,26.4442,26.5082,27.1171,40.5152,40.5076,26.2096,26.5049,3.82772,499.716,1716.09,0.0,24.444444444444446,25.777777777777782
2024-03-10 16:57:01,26.4587,26.5016,27.1147,40.5055,40.5076,26.2103,26.5016,-1.42544,489.866,1716.25,0.0,24.444444444444446,25.77814814814815
2024-03-10 16:57:02,26.4724,26.5114,27.1243,40.5179,40.5076,26.1973,26.495,-1.09712,489.866,1716.42,0.0,24.444444444444446,25.778518518518524
2024-03-10 16:57:03,26.4472,26.4917,27.1035,40.5044,40.5043,26.2115,26.4983,-1.09712,492.821,1717.24,0.0,24.444444444444446,25.778888888888893
2024-03-10 16:57:04,26.4494,26.5016,27.1204,40.5245,40.5109,26.2159,26.5016,-1.09712,495.776,1717.4,0.0,24.444444444444446,25.779259259259263
2024-03-10 16:57:05,26.4726,26.5049,27.1354,40.515,40.5011,26.2191,26.4917,-1.42544,495.776,1715.6,0.0,24.444444444444446,25.779629629629635
